Course_Code,Year,Gender,Category,Merit_No,Seat_Types,Round,CET_Score,Chance_Of_Admit
675424510,2021-22,Male,OPEN,4910,Home University Candidates,Round 1,96.52,1
675424510,2021-22,Female ,OPEN,8582,Home University Candidates,Round 1,93.98,1
675424510,2021-22,Male,OPEN,3562,Other than Home University Candidates,Round 1,97.41,1
675424510,2021-22,Female ,OPEN,5412,Other than Home University Candidates,Round 1,96.16,1
675424510,2021-22,Male,OPEN,7017,Home University Candidates,Round 2,95.07,1
675424510,2021-22,Female ,OPEN,9064,Home University Candidates,Round 2,93.68,1
675424510,2021-22,Male,OPEN,5505,Other than Home University Candidates,Round 2,96.07,1
675424510,2021-22,Female ,OPEN,6427,Other than Home University Candidates,Round 2,95.48,1
675424510,2021-22,Male,OPEN,4911,Home University Candidates,Round 1,96.02,0
675424510,2021-22,Female ,OPEN,8583,Home University Candidates,Round 1,93.48,0
675424510,2021-22,Male,OPEN,3563,Other than Home University Candidates,Round 1,96.91,0
675424510,2021-22,Female ,OPEN,5413,Other than Home University Candidates,Round 1,95.66,0
675424510,2021-22,Male,OPEN,7018,Home University Candidates,Round 2,94.57,0
675424510,2021-22,Female ,OPEN,9065,Home University Candidates,Round 2,93.18,0
675424510,2021-22,Male,OPEN,5506,Other than Home University Candidates,Round 2,95.57,0
675424510,2021-22,Female ,OPEN,6428,Other than Home University Candidates,Round 2,94.98,0
675424510,2022-23,Male,OPEN,9639,Home University,Round 1,94.71,1
675424510,2022-23,Female,OPEN,10487,Home University,Round 1,94.29,1
675424510,2022-23,Male,OPEN,5194,Other Than Home University,Round 1,97.06,1
675424510,2022-23,Female,OPEN,7457,Other Than Home University,Round 1,95.88,1
675424510,2022-23,Male,OPEN,10946,Home University,Round 2,94.05,1
675424510,2022-23,Female,OPEN,11284,Home University,Round 2,93.84,1
675424510,2022-23,Male,OPEN,6698,Other Than Home University,Round 2,96.3,1
675424510,2022-23,Male,OPEN,8593,Other Than Home University,Round 2,95.29,1
675424510,2022-23,Male,OPEN,9640,Home University,Round 1,94.21,0
675424510,2022-23,Female,OPEN,10488,Home University,Round 1,93.79,0
675424510,2022-23,Male,OPEN,5195,Other Than Home University,Round 1,96.56,0
675424510,2022-23,Female,OPEN,7458,Other Than Home University,Round 1,95.38,0
675424510,2022-23,Male,OPEN,10947,Home University,Round 2,93.55,0
675424510,2022-23,Female,OPEN,11285,Home University,Round 2,93.34,0
675424510,2022-23,Male,OPEN,6699,Other Than Home University,Round 2,95.8,0
675424510,2022-23,Male,OPEN,8594,Other Than Home University,Round 2,94.79,0
675424510,2019-20,Male,PWD,78989,Home University Candidates,Round 1,13.94,1
675424510,2019-20,Female ,PWD,78989,Home University Candidates,Round 1,13.94,1
675424510,2019-20,Male,PWD,30507,Home University Candidates,Round 2,82.06,1
675424510,2019-20,Female ,PWD,30507,Home University Candidates,Round 2,82.06,1
675424510,2019-20,Male,PWD,78990,Home University Candidates,Round 1,13.44,0
675424510,2019-20,Female ,PWD,78990,Home University Candidates,Round 1,13.44,0
675424510,2019-20,Male,PWD,30508,Home University Candidates,Round 2,81.56,0
675424510,2019-20,Female ,PWD,30508,Home University Candidates,Round 2,81.56,0
675424510,2020-21,Male,PWD,47331,Other than Home University Candidates,Round 1,63.99,1
675424510,2020-21,Female ,PWD,47331,Other than Home University Candidates,Round 1,63.99,1
675424510,2020-21,Male,PWD,47332,Other than Home University Candidates,Round 1,63.49,0
675424510,2020-21,Female ,PWD,47332,Other than Home University Candidates,Round 1,63.49,0
675424510,2021-22,Male,PWD,47331,Other than Home University Candidates,Round 1,63.99,1
675424510,2021-22,Female ,PWD,47331,Other than Home University Candidates,Round 1,63.99,1
675424510,2021-22,Male,PWD,47332,Other than Home University Candidates,Round 1,63.49,0
675424510,2021-22,Female ,PWD,47332,Other than Home University Candidates,Round 1,63.49,0
675424510,2022-23,Male,PWD,105161,Home University,Round 1,25.31,1
675424510,2022-23,Female,PWD,105161,Home University,Round 1,25.31,1
675424510,2022-23,Male,PWD,10774,Home University,Round 2,94.18,1
675424510,2022-23,Female,PWD,10774,Home University,Round 2,94.18,1
675424510,2022-23,Male,PWD,105162,Home University,Round 1,24.81,0
675424510,2022-23,Female,PWD,105162,Home University,Round 1,24.81,0
675424510,2022-23,Male,PWD,10775,Home University,Round 2,93.68,0
675424510,2022-23,Female,PWD,10775,Home University,Round 2,93.68,0
675424510,2019-20,Male,SC,18478,Home University Candidates,Round 1,90.88,1
675424510,2019-20,Male,SC,6726,Other than Home University Candidates,Round 1,96.88,1
675424510,2019-20,Male,SC,10629,Other than Home University Candidates,Round 2,95.02,1
675424510,2019-20,Male,SC,18479,Home University Candidates,Round 1,90.38,0
675424510,2019-20,Male,SC,6727,Other than Home University Candidates,Round 1,96.38,0
675424510,2019-20,Male,SC,10630,Other than Home University Candidates,Round 2,94.52,0
675424510,2020-21,Male,SC,12081,Home University Candidates,Round 1,91.64,1
675424510,2020-21,Female ,SC,14973,Home University Candidates,Round 1,89.68,1
675424510,2020-21,Male,SC,11996,Other than Home University Candidates,Round 1,91.68,1
675424510,2020-21,Female ,SC,19923,Other than Home University Candidates,Round 1,86.25,1
675424510,2020-21,Male,SC,15965,Home University Candidates,Round 2,89.01,1
675424510,2020-21,Female ,SC,37167,Home University Candidates,Round 2,73.39,1
675424510,2020-21,Male,SC,16722,Other than Home University Candidates,Round 2,88.41,1
675424510,2020-21,Female ,SC,23550,Other than Home University Candidates,Round 2,83.72,1
675424510,2020-21,Male,SC,12082,Home University Candidates,Round 1,91.14,0
675424510,2020-21,Female ,SC,14974,Home University Candidates,Round 1,89.18,0
675424510,2020-21,Male,SC,11997,Other than Home University Candidates,Round 1,91.18,0
675424510,2020-21,Female ,SC,19924,Other than Home University Candidates,Round 1,85.75,0
675424510,2020-21,Male,SC,15966,Home University Candidates,Round 2,88.51,0
675424510,2020-21,Female ,SC,37168,Home University Candidates,Round 2,72.89,0
675424510,2020-21,Male,SC,16723,Other than Home University Candidates,Round 2,87.91,0
675424510,2020-21,Female ,SC,23551,Other than Home University Candidates,Round 2,83.22,0
675424510,2021-22,Male,SC,12081,Home University Candidates,Round 1,91.64,1
675424510,2021-22,Female ,SC,14973,Home University Candidates,Round 1,89.68,1
675424510,2021-22,Male,SC,11996,Other than Home University Candidates,Round 1,91.68,1
675424510,2021-22,Female ,SC,19923,Other than Home University Candidates,Round 1,86.25,1
675424510,2021-22,Male,SC,15965,Home University Candidates,Round 2,89.01,1
675424510,2021-22,Female ,SC,37167,Home University Candidates,Round 2,73.39,1
675424510,2021-22,Male,SC,16722,Other than Home University Candidates,Round 2,88.41,1
675424510,2021-22,Female ,SC,23550,Other than Home University Candidates,Round 2,83.72,1
675424510,2021-22,Male,SC,12082,Home University Candidates,Round 1,91.14,0
675424510,2021-22,Female ,SC,14974,Home University Candidates,Round 1,89.18,0
675424510,2021-22,Male,SC,11997,Other than Home University Candidates,Round 1,91.18,0
675424510,2021-22,Female ,SC,19924,Other than Home University Candidates,Round 1,85.75,0
675424510,2021-22,Male,SC,15966,Home University Candidates,Round 2,88.51,0
675424510,2021-22,Female ,SC,37168,Home University Candidates,Round 2,72.89,0
675424510,2021-22,Male,SC,16723,Other than Home University Candidates,Round 2,87.91,0
675424510,2021-22,Female ,SC,23551,Other than Home University Candidates,Round 2,83.22,0
675424510,2022-23,Male,SC,23050,Home University,Round 1,87.57,1
675424510,2022-23,Female,SC,25567,Home University,Round 1,86.26,1
675424510,2022-23,Male,SC,11159,Other Than Home University,Round 1,93.95,1
675424510,2022-23,Female,SC,19865,Other Than Home University,Round 1,89.38,1
675424510,2022-23,Male,SC,26917,Home University,Round 2,85.6,1
675424510,2022-23,Female,SC,25607,Home University,Round 2,86.26,1
675424510,2022-23,Male,SC,12339,Other Than Home University,Round 2,93.35,1
675424510,2022-23,Male,SC,23051,Home University,Round 1,87.07,0
675424510,2022-23,Female,SC,25568,Home University,Round 1,85.76,0
675424510,2022-23,Male,SC,11160,Other Than Home University,Round 1,93.45,0
675424510,2022-23,Female,SC,19866,Other Than Home University,Round 1,88.88,0
675424510,2022-23,Male,SC,26918,Home University,Round 2,85.1,0
675424510,2022-23,Female,SC,25608,Home University,Round 2,85.76,0
675424510,2022-23,Male,SC,12340,Other Than Home University,Round 2,92.85,0
675424510,2019-20,Male,ST,46982,Home University Candidates,Round 1,61.29,1
675424510,2019-20,Male,ST,47385,Other than Home University Candidates,Round 1,60.68,1
675424510,2019-20,Male,ST,44617,Home University Candidates,Round 2,64.97,1
675424510,2019-20,Male,ST,6245,Other than Home University Candidates,Round 2,97.11,1
675424510,2019-20,Male,ST,46983,Home University Candidates,Round 1,60.79,0
675424510,2019-20,Male,ST,47386,Other than Home University Candidates,Round 1,60.18,0
675424510,2019-20,Male,ST,44618,Home University Candidates,Round 2,64.47,0
675424510,2019-20,Male,ST,6246,Other than Home University Candidates,Round 2,96.61,0
675424510,2020-21,Male,ST,52869,Home University Candidates,Round 1,58.09,1
675424510,2020-21,Male,ST,56241,Other than Home University Candidates,Round 1,54.23,1
675424510,2020-21,Male,ST,7197,Home University Candidates,Round 2,94.92,1
675424510,2020-21,Male,ST,5892,Other than Home University Candidates,Round 2,95.81,1
675424510,2020-21,Female ,ST,86561,Other than Home University Candidates,Round 2,5.33,1
675424510,2020-21,Male,ST,52870,Home University Candidates,Round 1,57.59,0
675424510,2020-21,Male,ST,56242,Other than Home University Candidates,Round 1,53.73,0
675424510,2020-21,Male,ST,7198,Home University Candidates,Round 2,94.42,0
675424510,2020-21,Male,ST,5893,Other than Home University Candidates,Round 2,95.31,0
675424510,2020-21,Female ,ST,86562,Other than Home University Candidates,Round 2,4.83,0
675424510,2021-22,Male,ST,52869,Home University Candidates,Round 1,58.09,1
675424510,2021-22,Male,ST,56241,Other than Home University Candidates,Round 1,54.23,1
675424510,2021-22,Male,ST,7197,Home University Candidates,Round 2,94.92,1
675424510,2021-22,Male,ST,5892,Other than Home University Candidates,Round 2,95.81,1
675424510,2021-22,Female ,ST,86561,Other than Home University Candidates,Round 2,5.33,1
675424510,2021-22,Male,ST,52870,Home University Candidates,Round 1,57.59,0
675424510,2021-22,Male,ST,56242,Other than Home University Candidates,Round 1,53.73,0
675424510,2021-22,Male,ST,7198,Home University Candidates,Round 2,94.42,0
675424510,2021-22,Male,ST,5893,Other than Home University Candidates,Round 2,95.31,0
675424510,2021-22,Female ,ST,86562,Other than Home University Candidates,Round 2,4.83,0
675424510,2022-23,Male,ST,62624,Home University,Round 1,63.71,1
675424510,2022-23,Female,ST,72250,Home University,Round 1,56.58,1
675424510,2022-23,Male,ST,36496,Other Than Home University,Round 1,80.1,1
675424510,2022-23,Male,ST,76923,Home University,Round 2,52.44,1
675424510,2022-23,Male,ST,62625,Home University,Round 1,63.21,0
675424510,2022-23,Female,ST,72251,Home University,Round 1,56.08,0
675424510,2022-23,Male,ST,36497,Other Than Home University,Round 1,79.6,0
675424510,2022-23,Male,ST,76924,Home University,Round 2,51.94,0
675424510,2019-20,Male,TFWS,3472,State Level,Round 1,98.36,1
675424510,2019-20,Female ,TFWS,3472,State Level,Round 1,98.36,1
675424510,2019-20,Male,TFWS,4898,State Level,Round 2,97.73,1
675424510,2019-20,Female ,TFWS,4898,State Level,Round 2,97.73,1
675424510,2019-20,Male,TFWS,3473,State Level,Round 1,97.86,0
675424510,2019-20,Female ,TFWS,3473,State Level,Round 1,97.86,0
675424510,2019-20,Male,TFWS,4899,State Level,Round 2,97.23,0
675424510,2019-20,Female ,TFWS,4899,State Level,Round 2,97.23,0
675424510,2020-21,Male,TFWS,4004,State Level,Round 1,97.11,1
675424510,2020-21,Female ,TFWS,4004,State Level,Round 1,97.11,1
675424510,2020-21,Male,TFWS,4416,State Level,Round 2,96.85,1
675424510,2020-21,Female ,TFWS,4416,State Level,Round 2,96.85,1
675424510,2020-21,Male,TFWS,4005,State Level,Round 1,96.61,0
675424510,2020-21,Female ,TFWS,4005,State Level,Round 1,96.61,0
675424510,2020-21,Male,TFWS,4417,State Level,Round 2,96.35,0
675424510,2020-21,Female ,TFWS,4417,State Level,Round 2,96.35,0
675424510,2021-22,Male,TFWS,4004,State Level,Round 1,97.11,1
675424510,2021-22,Female ,TFWS,4004,State Level,Round 1,97.11,1
675424510,2021-22,Male,TFWS,4416,State Level,Round 2,96.85,1
675424510,2021-22,Female ,TFWS,4416,State Level,Round 2,96.85,1
675424510,2021-22,Male,TFWS,4005,State Level,Round 1,96.61,0
675424510,2021-22,Female ,TFWS,4005,State Level,Round 1,96.61,0
675424510,2021-22,Male,TFWS,4417,State Level,Round 2,96.35,0
675424510,2021-22,Female ,TFWS,4417,State Level,Round 2,96.35,0
675424510,2022-23,Male,TFWS,5705,State Level,Round 1,96.8,1
675424510,2022-23,Female,TFWS,5705,State Level,Round 1,96.8,1
675424510,2022-23,Male,TFWS,5995,State Level,Round 2,96.65,1
675424510,2022-23,Female,TFWS,5995,State Level,Round 2,96.65,1
675424510,2022-23,Male,TFWS,5706,State Level,Round 1,96.3,0
675424510,2022-23,Female,TFWS,5706,State Level,Round 1,96.3,0
675424510,2022-23,Male,TFWS,5996,State Level,Round 2,96.15,0
675424510,2022-23,Female,TFWS,5996,State Level,Round 2,96.15,0
675424510,2022-23,Male,VJ,10869,Home University,Round 1,94.08,1
675424510,2022-23,Female,VJ,17240,Home University,Round 1,90.69,1
675424510,2022-23,Male,VJ,15052,Other Than Home University,Round 1,91.89,1
675424510,2022-23,Male,VJ,14723,Home University,Round 2,92.04,1
675424510,2022-23,Female,VJ,39080,Home University,Round 2,78.48,1
675424510,2022-23,Male,VJ,10870,Home University,Round 1,93.58,0
675424510,2022-23,Female,VJ,17241,Home University,Round 1,90.19,0
675424510,2022-23,Male,VJ,15053,Other Than Home University,Round 1,91.39,0
675424510,2022-23,Male,VJ,14724,Home University,Round 2,91.54,0
675424510,2022-23,Female,VJ,39081,Home University,Round 2,77.98,0
675424510,2019-20,Female ,VJ ,86431,Home University Candidates,Round 1,1.75,1
675424510,2019-20,Female ,VJ ,86432,Home University Candidates,Round 1,1.25,0
675424510,2020-21,Male,VJ ,18382,Home University Candidates,Round 1,87.28,1
675424510,2020-21,Male,VJ ,18383,Home University Candidates,Round 1,86.78,0
675424510,2021-22,Male,VJ ,18382,Home University Candidates,Round 1,87.28,1
675424510,2021-22,Male,VJ ,18383,Home University Candidates,Round 1,86.78,0
675524510,2019-20,Male,EWS,76550,State Level,Round 1,16.85,1
675524510,2019-20,Female ,EWS,76550,State Level,Round 1,16.85,1
675524510,2019-20,Male,EWS,53589,State Level,Round 2,50.12,1
675524510,2019-20,Female ,EWS,53589,State Level,Round 2,50.12,1
675524510,2019-20,Male,EWS,76551,State Level,Round 1,16.35,0
675524510,2019-20,Female ,EWS,76551,State Level,Round 1,16.35,0
675524510,2019-20,Male,EWS,53590,State Level,Round 2,49.62,0
675524510,2019-20,Female ,EWS,53590,State Level,Round 2,49.62,0
675524510,2020-21,Male,EWS,18978,State Level,Round 1,86.89,1
675524510,2020-21,Female ,EWS,18978,State Level,Round 1,86.89,1
675524510,2020-21,Male,EWS,19869,State Level,Round 2,86.29,1
675524510,2020-21,Female ,EWS,19869,State Level,Round 2,86.29,1
675524510,2020-21,Male,EWS,18979,State Level,Round 1,86.39,0
675524510,2020-21,Female ,EWS,18979,State Level,Round 1,86.39,0
675524510,2020-21,Male,EWS,19870,State Level,Round 2,85.79,0
675524510,2020-21,Female ,EWS,19870,State Level,Round 2,85.79,0
675524510,2021-22,Male,EWS,18978,State Level,Round 1,86.89,1
675524510,2021-22,Female ,EWS,18978,State Level,Round 1,86.89,1
675524510,2021-22,Male,EWS,19869,State Level,Round 2,86.29,1
675524510,2021-22,Female ,EWS,19869,State Level,Round 2,86.29,1
675524510,2021-22,Male,EWS,18979,State Level,Round 1,86.39,0
675524510,2021-22,Female ,EWS,18979,State Level,Round 1,86.39,0
675524510,2021-22,Male,EWS,19870,State Level,Round 2,85.79,0
675524510,2021-22,Female ,EWS,19870,State Level,Round 2,85.79,0
675524510,2022-23,Male,EWS,18027,State Level,Round 1,90.33,1
675524510,2022-23,Female,EWS,18027,State Level,Round 1,90.33,1
675524510,2022-23,Male,EWS,17637,State Level,Round 2,90.52,1
675524510,2022-23,Female,EWS,17637,State Level,Round 2,90.52,1
675524510,2022-23,Male,EWS,18028,State Level,Round 1,89.83,0
675524510,2022-23,Female,EWS,18028,State Level,Round 1,89.83,0
675524510,2022-23,Male,EWS,17638,State Level,Round 2,90.02,0
675524510,2022-23,Female,EWS,17638,State Level,Round 2,90.02,0
675524510,2019-20,Male,NT,83995,Home University Candidates,Round 1,6.38,1
675524510,2019-20,Female ,NT,47829,Home University Candidates,Round 1,60.04,1
675524510,2019-20,Male,NT,82558,Home University Candidates,Round 2,8.8,1
675524510,2019-20,Male,NT,83996,Home University Candidates,Round 1,5.88,0
675524510,2019-20,Female ,NT,47830,Home University Candidates,Round 1,59.54,0
675524510,2019-20,Male,NT,82559,Home University Candidates,Round 2,8.3,0
675524510,2020-21,Male,NT,26463,Home University Candidates,Round 1,81.64,1
675524510,2020-21,Male,NT,38170,Other than Home University Candidates,Round 1,72.32,1
675524510,2020-21,Male,NT,26464,Home University Candidates,Round 1,81.14,0
675524510,2020-21,Male,NT,38171,Other than Home University Candidates,Round 1,71.82,0
675524510,2021-22,Male,NT,26463,Home University Candidates,Round 1,81.64,1
675524510,2021-22,Male,NT,38170,Other than Home University Candidates,Round 1,72.32,1
675524510,2021-22,Male,NT,26464,Home University Candidates,Round 1,81.14,0
675524510,2021-22,Male,NT,38171,Other than Home University Candidates,Round 1,71.82,0
675524510,2022-23,Male,NT,44601,Home University,Round 1,75.48,1
675524510,2022-23,Male,NT,26282,Home University,Round 2,85.83,1
675524510,2022-23,Male,NT,44602,Home University,Round 1,74.98,0
675524510,2022-23,Male,NT,26283,Home University,Round 2,85.33,0
675524510,2019-20,Male,OBC,32018,Home University Candidates,Round 1,80.58,1
675524510,2019-20,Female ,OBC,30947,Home University Candidates,Round 1,81.64,1
675524510,2019-20,Male,OBC,23114,Other than Home University Candidates,Round 1,88,1
675524510,2019-20,Male,OBC,31542,Home University Candidates,Round 2,81.04,1
675524510,2019-20,Male,OBC,24106,Other than Home University Candidates,Round 2,87.29,1
675524510,2019-20,Male,OBC,32019,Home University Candidates,Round 1,80.08,0
675524510,2019-20,Female ,OBC,30948,Home University Candidates,Round 1,81.14,0
675524510,2019-20,Male,OBC,23115,Other than Home University Candidates,Round 1,87.5,0
675524510,2019-20,Male,OBC,31543,Home University Candidates,Round 2,80.54,0
675524510,2019-20,Male,OBC,24107,Other than Home University Candidates,Round 2,86.79,0
675524510,2020-21,Male,OBC,30693,Home University Candidates,Round 1,78.44,1
675524510,2020-21,Female ,OBC,32730,Home University Candidates,Round 1,76.87,1
675524510,2020-21,Male,OBC,19770,Other than Home University Candidates,Round 1,86.3,1
675524510,2020-21,Female ,OBC,19667,Other than Home University Candidates,Round 1,86.45,1
675524510,2020-21,Male,OBC,26517,Home University Candidates,Round 2,81.58,1
675524510,2020-21,Male,OBC,17486,Other than Home University Candidates,Round 2,87.92,1
675524510,2020-21,Female ,OBC,21942,Other than Home University Candidates,Round 2,84.78,1
675524510,2020-21,Male,OBC,30694,Home University Candidates,Round 1,77.94,0
675524510,2020-21,Female ,OBC,32731,Home University Candidates,Round 1,76.37,0
675524510,2020-21,Male,OBC,19771,Other than Home University Candidates,Round 1,85.8,0
675524510,2020-21,Female ,OBC,19668,Other than Home University Candidates,Round 1,85.95,0
675524510,2020-21,Male,OBC,26518,Home University Candidates,Round 2,81.08,0
675524510,2020-21,Male,OBC,17487,Other than Home University Candidates,Round 2,87.42,0
675524510,2020-21,Female ,OBC,21943,Other than Home University Candidates,Round 2,84.28,0
675524510,2021-22,Male,OBC,30693,Home University Candidates,Round 1,78.44,1
675524510,2021-22,Female ,OBC,32730,Home University Candidates,Round 1,76.87,1
675524510,2021-22,Male,OBC,19770,Other than Home University Candidates,Round 1,86.3,1
675524510,2021-22,Female ,OBC,19667,Other than Home University Candidates,Round 1,86.45,1
675524510,2021-22,Male,OBC,26517,Home University Candidates,Round 2,81.58,1
675524510,2021-22,Male,OBC,17486,Other than Home University Candidates,Round 2,87.92,1
675524510,2021-22,Female ,OBC,21942,Other than Home University Candidates,Round 2,84.78,1
675524510,2021-22,Male,OBC,30694,Home University Candidates,Round 1,77.94,0
675524510,2021-22,Female ,OBC,32731,Home University Candidates,Round 1,76.37,0
675524510,2021-22,Male,OBC,19771,Other than Home University Candidates,Round 1,85.8,0
675524510,2021-22,Female ,OBC,19668,Other than Home University Candidates,Round 1,85.95,0
675524510,2021-22,Male,OBC,26518,Home University Candidates,Round 2,81.08,0
675524510,2021-22,Male,OBC,17487,Other than Home University Candidates,Round 2,87.42,0
675524510,2021-22,Female ,OBC,21943,Other than Home University Candidates,Round 2,84.28,0
675524510,2022-23,Male,OBC,21980,Home University,Round 1,88.13,1
675524510,2022-23,Female,OBC,21028,Home University,Round 1,88.66,1
675524510,2022-23,Male,OBC,15450,Other Than Home University,Round 1,91.61,1
675524510,2022-23,Female,OBC,18386,Other Than Home University,Round 1,90.12,1
675524510,2022-23,Female,OBC,19874,Home University,Round 2,89.38,1
675524510,2022-23,Male,OBC,15963,Other Than Home University,Round 2,91.45,1
675524510,2022-23,Female,OBC,19475,Other Than Home University,Round 2,89.5,1
675524510,2022-23,Male,OBC,21981,Home University,Round 1,87.63,0
675524510,2022-23,Female,OBC,21029,Home University,Round 1,88.16,0
675524510,2022-23,Male,OBC,15451,Other Than Home University,Round 1,91.11,0
675524510,2022-23,Female,OBC,18387,Other Than Home University,Round 1,89.62,0
675524510,2022-23,Female,OBC,19875,Home University,Round 2,88.88,0
675524510,2022-23,Male,OBC,15964,Other Than Home University,Round 2,90.95,0
675524510,2022-23,Female,OBC,19476,Other Than Home University,Round 2,89,0
675524510,2019-20,Male,OPEN,26581,Home University Candidates,Round 1,85.45,1
675524510,2019-20,Female ,OPEN,26091,Home University Candidates,Round 1,85.83,1
675524510,2019-20,Male,OPEN,16503,Other than Home University Candidates,Round 1,92,1
675524510,2019-20,Female ,OPEN,20148,Other than Home University Candidates,Round 1,89.91,1
675524510,2019-20,Male,OPEN,24075,Home University Candidates,Round 2,87.31,1
675524510,2019-20,Female ,OPEN,20192,Home University Candidates,Round 2,89.89,1
675524510,2019-20,Male,OPEN,21921,Other than Home University Candidates,Round 2,88.79,1
675524510,2019-20,Female ,OPEN,20927,Other than Home University Candidates,Round 2,89.43,1
675524510,2019-20,Male,OPEN,26582,Home University Candidates,Round 1,84.95,0
675524510,2019-20,Female ,OPEN,26092,Home University Candidates,Round 1,85.33,0
675524510,2019-20,Male,OPEN,16504,Other than Home University Candidates,Round 1,91.5,0
675524510,2019-20,Female ,OPEN,20149,Other than Home University Candidates,Round 1,89.41,0
675524510,2019-20,Male,OPEN,24076,Home University Candidates,Round 2,86.81,0
675524510,2019-20,Female ,OPEN,20193,Home University Candidates,Round 2,89.39,0
675524510,2019-20,Male,OPEN,21922,Other than Home University Candidates,Round 2,88.29,0
675524510,2019-20,Female ,OPEN,20928,Other than Home University Candidates,Round 2,88.93,0
675524510,2020-21,Male,OPEN,20528,Home University Candidates,Round 1,85.82,1
675524510,2020-21,Female ,OPEN,22280,Home University Candidates,Round 1,84.62,1
675524510,2020-21,Male,OPEN,18310,Other than Home University Candidates,Round 1,87.38,1
675524510,2020-21,Female ,OPEN,14233,Other than Home University Candidates,Round 1,90.15,1
675524510,2020-21,Male,OPEN,25911,Home University Candidates,Round 2,82.09,1
675524510,2020-21,Female ,OPEN,23496,Home University Candidates,Round 2,83.75,1
675524510,2020-21,Male,OPEN,16323,Other than Home University Candidates,Round 2,88.72,1
675524510,2020-21,Male,OPEN,20529,Home University Candidates,Round 1,85.32,0
675524510,2020-21,Female ,OPEN,22281,Home University Candidates,Round 1,84.12,0
675524510,2020-21,Male,OPEN,18311,Other than Home University Candidates,Round 1,86.88,0
675524510,2020-21,Female ,OPEN,14234,Other than Home University Candidates,Round 1,89.65,0
675524510,2020-21,Male,OPEN,25912,Home University Candidates,Round 2,81.59,0
675524510,2020-21,Female ,OPEN,23497,Home University Candidates,Round 2,83.25,0
675524510,2020-21,Male,OPEN,16324,Other than Home University Candidates,Round 2,88.22,0
675524510,2021-22,Male,OPEN,20528,Home University Candidates,Round 1,85.82,1
675524510,2021-22,Female ,OPEN,22280,Home University Candidates,Round 1,84.62,1
675524510,2021-22,Male,OPEN,18310,Other than Home University Candidates,Round 1,87.38,1
675524510,2021-22,Female ,OPEN,14233,Other than Home University Candidates,Round 1,90.15,1
675524510,2021-22,Male,OPEN,25911,Home University Candidates,Round 2,82.09,1
675524510,2021-22,Female ,OPEN,23496,Home University Candidates,Round 2,83.75,1
675524510,2021-22,Male,OPEN,16323,Other than Home University Candidates,Round 2,88.72,1
675524510,2021-22,Male,OPEN,20529,Home University Candidates,Round 1,85.32,0
675524510,2021-22,Female ,OPEN,22281,Home University Candidates,Round 1,84.12,0
675524510,2021-22,Male,OPEN,18311,Other than Home University Candidates,Round 1,86.88,0
675524510,2021-22,Female ,OPEN,14234,Other than Home University Candidates,Round 1,89.65,0
675524510,2021-22,Male,OPEN,25912,Home University Candidates,Round 2,81.59,0
675524510,2021-22,Female ,OPEN,23497,Home University Candidates,Round 2,83.25,0
675524510,2021-22,Male,OPEN,16324,Other than Home University Candidates,Round 2,88.22,0
675524510,2022-23,Male,OPEN,19917,Home University,Round 1,89.27,1
675524510,2022-23,Female,OPEN,16306,Home University,Round 1,91.22,1
675524510,2022-23,Male,OPEN,14430,Other Than Home University,Round 1,92.23,1
675524510,2022-23,Female,OPEN,16268,Other Than Home University,Round 1,91.22,1
675524510,2022-23,Male,OPEN,20035,Home University,Round 2,89.23,1
675524510,2022-23,Female,OPEN,17974,Home University,Round 2,90.36,1
675524510,2022-23,Male,OPEN,15512,Other Than Home University,Round 2,91.6,1
675524510,2022-23,Male,OPEN,19918,Home University,Round 1,88.77,0
675524510,2022-23,Female,OPEN,16307,Home University,Round 1,90.72,0
675524510,2022-23,Male,OPEN,14431,Other Than Home University,Round 1,91.73,0
675524510,2022-23,Female,OPEN,16269,Other Than Home University,Round 1,90.72,0
675524510,2022-23,Male,OPEN,20036,Home University,Round 2,88.73,0
675524510,2022-23,Female,OPEN,17975,Home University,Round 2,89.86,0
675524510,2022-23,Male,OPEN,15513,Other Than Home University,Round 2,91.1,0
675524510,2019-20,Female ,PWD,85634,Home University Candidates,Round 1,3.31,1
675524510,2019-20,Male,PWD,85634,Home University Candidates,Round 1,3.31,1
675524510,2019-20,Male,PWD,24860,Home University Candidates,Round 2,86.75,1
675524510,2019-20,Female ,PWD,24860,Home University Candidates,Round 2,86.75,1
675524510,2019-20,Female ,PWD,85635,Home University Candidates,Round 1,2.81,0
675524510,2019-20,Male,PWD,85635,Home University Candidates,Round 1,2.81,0
675524510,2019-20,Male,PWD,24861,Home University Candidates,Round 2,86.25,0
675524510,2019-20,Female ,PWD,24861,Home University Candidates,Round 2,86.25,0
675524510,2020-21,Male,PWD,22188,Home University Candidates,Round 2,84.69,1
675524510,2020-21,Female ,PWD,22188,Home University Candidates,Round 2,84.69,1
675524510,2020-21,Male,PWD,22189,Home University Candidates,Round 2,84.19,0
675524510,2020-21,Female ,PWD,22189,Home University Candidates,Round 2,84.19,0
675524510,2021-22,Male,PWD,22188,Home University Candidates,Round 2,84.69,1
675524510,2021-22,Female ,PWD,22188,Home University Candidates,Round 2,84.69,1
675524510,2021-22,Male,PWD,22189,Home University Candidates,Round 2,84.19,0
675524510,2021-22,Female ,PWD,22189,Home University Candidates,Round 2,84.19,0
675524510,2022-23,Male,PWD,97384,Home University,Round 1,33.5,1
